,pos_proportion,neg_proportion,tonality,unc_proportion,cons_proportion,lit_proportion,modstrong_proportion,modweak_proportion,fog_index,wordcount,complex_pr,words_ps
152,0.05973223480947477,0.015447991761071062,0.589041095890411,0.01956745623069001,0.0010298661174047373,0.0010298661174047373,0.007209062821833162,0.007209062821833162,18.53842353164746,1889.0,0.22128110111169932,24.21794871794872
153,0.050716648291069456,0.022050716648291068,0.3939393939393939,0.017640573318632856,0.004410143329658214,0.0,0.0033076074972436605,0.008820286659316428,19.539817629179332,1645.0,0.25349544072948327,23.5
154,0.04377104377104377,0.02132435465768799,0.3448275862068966,0.006734006734006734,0.002244668911335578,0.0,0.0,0.001122334455667789,20.72358634945243,1623.0,0.2563154651879236,26.177419354838708
155,0.04481132075471698,0.03419811320754717,0.13432835820895522,0.015330188679245283,0.0023584905660377358,0.0011792452830188679,0.0011792452830188679,0.0011792452830188679,20.527902695595003,1521.0,0.2596975673898751,25.35
156,0.05764705882352941,0.047058823529411764,0.10112359550561797,0.0058823529411764705,0.009411764705882352,0.0,0.00823529411764706,0.0,18.027956413004645,1555.0,0.2347266881028939,21.59722222222222
157,0.04715969989281887,0.030010718113612004,0.2222222222222222,0.00964630225080386,0.00964630225080386,0.0010718113612004287,0.004287245444801715,0.003215434083601286,21.68265890306571,1678.0,0.266984505363528,27.508196721311474
158,0.05604203152364273,0.01576182136602452,0.5609756097560976,0.0017513134851138354,0.0017513134851138354,0.0,0.0035026269702276708,0.0017513134851138354,20.402313106941317,1067.0,0.2830365510777882,22.70212765957447
159,0.05327868852459016,0.00819672131147541,0.7333333333333333,0.004098360655737705,0.00273224043715847,0.001366120218579235,0.001366120218579235,0.004098360655737705,20.101300169587336,1450.0,0.26482758620689656,23.770491803278688
160,0.07352941176470588,0.014705882352941176,0.6666666666666666,0.0,0.0029411764705882353,0.008823529411764706,0.0058823529411764705,0.0,19.318392756083757,627.0,0.2807017543859649,20.225806451612904
161,0.06753246753246753,0.015584415584415584,0.625,0.007792207792207792,0.0025974025974025974,0.005194805194805195,0.0025974025974025974,0.0,19.93792433079109,743.0,0.2920592193808883,20.63888888888889
